ID,galactic year,galaxy,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Well-Being Index
44876,993012,Pisces IV (Andromeda XIV),0.895365722,76.84128137,34914.49361,0.698219562,13.4005492,12.38198427,0.750378816,0.786223242,122.2013818,107.64989595,109.4191124,0.069331605
44880,991020,Cassiopeia III (Andromeda XXXII),0.867078927,78.50216103,22184.25389,0.754089882,15.24789116,10.19312271,0.867155852,0.707580096,110.022392,107.64989595,109.4191124,0.066771804
44927,1001000,Ursa Minor Dwarf,1.058625131,88.39666253,106737.029,1.156517032,17.58081923,11.46345844,0.8822445,0.705962718,75.20597583,114.8046188,109.4191124,0.052489956
44948,1003002,FM2000 1,0.947401913,81.42137096,30349.0427,0.96822806,13.86141465,10.809113,0.774254356,0.764661606,154.83459,115.4156225,109.4191124,0.062723682
45007,1003002,NGC 4214 (UGC 7278),0.935143427,78.18999927,20079.20205,0.82516568,13.74898257,12.86193002,0.890025726,0.771697367,141.3239585,114.8851834,124.1995687,0.042953751
45094,995006,IC 5152,0.852157453,79.94029984,29503.08915,0.70055516,13.94210113,7.762894209,0.734503,0.497998427,164.5973908,107.64989595,109.4191124,0.057202971
45171,992016,Andromeda XXII[57],0.964205007,78.59141186,19424.16738,0.888785702,15.54337848,8.161680429,0.802836664,0.59970336,127.1134105,107.64989595,109.4191124,0.075769817
45192,997002,NGC 4163 (NGC 4167),0.947060099,79.21739653,66586.37738,1.022178517,16.89373462,9.160651209,0.950717342,0.743334807,115.3392017,107.64989595,109.4191124,0.051533132
45234,998001,Triangulum Galaxy (M33),0.929006333,82.08708093,29374.46591,0.982587483,18.61669131,9.774054263,0.873053017,0.893403496,81.62201386,107.64989595,109.4191124,0.050241927
45255,998001,M32 (NGC 221),0.934214391,82.06001657,34441.24874,0.840179619,12.57528054,8.383212662,0.710662673,0.607177085,136.4075184,107.64989595,109.4191124,0.057053839
45267,1001000,Andromeda XVII,0.585273322,60.5872927,17844.73199,0.640312809,10.25923261,10.129150945,0.813372348,0.748034114,132.20436485,69.05882837,54.90631021,0.060825982
45288,991020,Draco II,0.664633897,60.83902707,19846.29718,0.544772664,4.136042081,4.59984807,0.526590245,0.328933605,132.20436485,107.64989595,109.4191124,0.049563506
45296,994009,Hydra II,0.59566777,61.89065492,29913.86949,0.753992826,9.198532878,6.750781228,0.511138638,0.410729546,192.8383603,107.64989595,109.4191124,0.049891591
45346,995006,Leo P,0.958981251,87.05424439,52985.7672,1.004742273,20.6847269,13.71029485,1.077370633,0.942648979,27.33657635,107.64989595,109.4191124,0.184841575
45353,997002,Canes Venatici II Dwarf,0.962077366,87.09648434,32136.17102,0.908170365,15.15262396,12.25462426,0.944153427,0.875430048,93.78128926,107.64989595,109.4191124,0.196921869
45420,994009,Sculptor Dwarf (E351-G30),1.058113385,91.38635094,57693.20212,1.126629443,20.98135123,15.77819703,1.080082225,1.072145191,76.93683861,107.64989595,109.4191124,0.165231114
45453,996004,HIZSS 003,1.012507972,93.58411002,36994.43782,0.926350072,19.75218175,15.55753042,1.005579343,1.021644678,53.89322848,107.64989595,109.4191124,0.168266456
45482,991020,Pegasus Dwarf Irregular (DDO 216),0.915068214,80.90919947,26714.39989,0.95090876,14.86050921,9.980573657,0.794078907,0.695472961,111.0108779,107.64989595,109.4191124,0.059225321
45526,994009,KKs 3,0.798417696,74.93845651,19722.26733,0.676828665,7.615122395,5.801425327,0.618966641,0.399566341,155.1473596,107.64989595,109.4191124,0.05235627
45538,1001000,Phoenix Dwarf Galaxy (P 6830),1.025042906,87.78538376,58213.72144,1.12466352,16.45162525,13.46630824,1.046163601,1.028529125,64.11924051,120.5998188,127.8128623,0.188334103
45562,1000000,Andromeda XXIII,0.742408275,80.16582289,15332.43183,0.828977074,12.5507974,10.04827104,0.770682597,0.805523125,163.5530218,108.9265139,61.88049503,0.065291511
45583,993012,Lacerta I (Andromeda XXXI),0.895543425,74.614784,26288.19236,0.931752405,14.2993377,12.05966322,0.895461707,0.829944747,122.9830046,107.64989595,109.4191124,0.069984345
45595,997002,Andromeda XXIV,0.488553846,56.72812919,22639.14054,0.525997789,13.96551869,6.921001844,0.504021069,0.56029239,197.8217862,107.64989595,109.4191124,0.047914259
45608,994009,Eridanus II,0.853044728,73.07341256,24610.89503,0.852675945,17.1517746,12.42909495,0.819814844,0.876232024,118.2893317,107.64989595,109.4191124,0.068466338
45634,998001,Pisces II,0.822527726,77.5735898,22730.18261,0.853033186,13.69885706,8.387879858,0.84737969,0.782476884,125.0325664,107.64989595,109.4191124,0.057640911
45642,999000,Cassiopeia III (Andromeda XXXII),0.943877615,82.55687551,20389.73215,0.785971392,15.78084441,12.30515561,0.979550304,0.766412656,96.7643719,107.64989595,109.4191124,0.068119046
45680,1003002,Leo IV Dwarf,0.975656528,90.5985159,60124.29404,1.135304338,20.78885508,15.51755768,0.952162956,1.07579452,72.95583327,118.9671073,137.4142197,0.243241127
45692,990025,Pegasus Dwarf Irregular (DDO 216),0.917366893,77.63755163,17875.84601,0.951746679,13.50195599,8.372947137,0.890190709,0.522441629,106.3392025,107.64989595,109.4191124,0.059715958
45753,992016,KKh 086,0.940229413,81.66038567,99172.15054,1.218787018,14.36073394,9.573385642,0.965416266,0.653188929,60.97394024,107.64989595,109.4191124,0.058354705
45770,990025,IC 3104,0.723764848,64.6795075,21718.85226,0.729151627,8.209936331,4.555906055,0.580749395,0.395876158,146.674975,107.64989595,109.4191124,0.047694571
45865,994009,NGC 4214 (UGC 7278),0.730889906,77.10161008,16818.6117,0.672109295,15.58393122,10.98968408,0.876308248,0.75327629,121.1840654,107.64989595,109.4191124,0.048049447
45872,997002,NGC 3109,0.820106539,82.89316247,24399.49101,0.649819661,11.36377822,6.276678597,0.753455055,0.565696614,188.275143,107.64989595,109.4191124,0.051793972
46010,1000000,Leo T Dwarf,1.140282857,91.36916122,47521.54277,1.071269729,21.91058736,13.79374055,0.984970038,0.916948636,54.91372689,117.0994208,120.3320209,0.238292067
46043,995006,Carina II,0.872711597,74.3197195,15851.05949,0.48736474,10.28086206,4.95086008,0.697512132,0.613266866,151.9334445,107.64989595,109.4191124,0.051386179
46044,1000000,Canes Venatici I Dwarf,0.937413684,75.52555898,42108.9864,0.914433918,18.7624311,16.35269013,0.990893912,1.055213675,86.83125083,126.6990083,132.1487014,0.103239024
46048,998001,Camelopardalis B,0.897590859,80.23776253,30899.99982,0.92315357,13.66427899,8.86726678,0.800972635,0.615623349,127.5471768,107.64989595,109.4191124,0.059114959
46139,997002,KKh 086,0.96002404,90.24923849,117385.663,1.166360533,14.43885479,9.526895782,0.970529997,0.799159195,61.45810396,107.64989595,109.4191124,0.057649136
46146,990025,KKh 086,0.967117748,88.1832369,97784.65291,1.10187862,15.42704401,8.610377132,0.864036696,0.678842065,92.53146753,107.64989595,109.4191124,0.058917206
46150,993012,Canes Venatici II Dwarf,1.017531405,79.26597664,22856.8098,0.958144378,15.01238375,12.15902713,0.931613675,0.711622044,87.18171247,107.64989595,109.4191124,0.189100775
46172,992016,NGC 3741,1.050674895,89.1352797,44604.64537,1.038465334,16.28968443,12.58655289,0.985787383,0.878351468,55.3624972,107.64989595,109.4191124,0.269499178
46263,995006,Andromeda XI,0.714996054,65.07795079,22355.09401,0.618888034,8.882439922,5.780674895,0.521799004,0.624099356,160.9909112,107.64989595,109.4191124,0.048926049
46319,999000,Pisces V (Andromeda XVI),0.679270385,67.7316809,26728.56315,0.521871647,8.579235398,5.627597166,0.57991692,0.494186428,197.8674742,107.64989595,109.4191124,0.045377132
46382,991020,Ursa Major II Dwarf,1.048645779,83.19664927,42286.49211,1.013705965,21.0271348,13.77555941,1.036880424,1.09494111,36.33628206,107.64989595,109.4191124,0.182675277
46489,1001000,Leo T Dwarf,1.058958554,81.38349516,53897.05974,1.065161591,21.59949431,13.41664046,1.086249576,1.010654522,75.41976794,115.9042079,134.3214036,0.252455725
46494,995006,Coma Berenices Dwarf,1.005305019,76.5029163,26241.57934,0.682452832,16.02338268,12.50046701,0.820257451,0.831845404,155.183472,107.64989595,109.4191124,0.098974263
46513,993012,UGC 4879 (VV124)[61],0.822500608,72.76091309,39412.55753,0.708799945,14.62483244,11.01094343,0.773901631,0.610055588,122.346007,107.64989595,109.4191124,0.071681962
46526,1000000,ESO 383-087 (ISG 39),0.801753429,73.70476064,21522.24234,0.682550725,12.26873375,4.869034502,0.63232716,0.487890127,227.570518,59.23217573,72.94368846,0.046551255
46591,1003002,KK98 35,1.159483054,85.5194157,75136.05035,1.134319431,16.49318314,14.89379137,0.95808774,0.975142521,71.86230396,125.1130874,134.3124837,0.227041591
46611,998001,UGC 9240 (DDO 190),0.419338289,58.65111591,27084.49994,0.497579865,10.13668101,5.818149039,0.477086479,0.399309741,213.6687083,107.64989595,109.4191124,0.044815239
46653,991020,KUG 1210+301B (KK98 127),0.65788641,64.11690539,19366.91709,0.526801387,11.84922325,3.755634934,0.616118431,0.438232822,190.6905197,107.64989595,109.4191124,0.052318544
46668,1001000,Maffei 1,1.117986825,82.54429466,34519.1496,0.978373201,18.66093699,14.39222818,0.998403162,1.089822232,50.46851056,120.1301289,132.8558407,0.237224022
46745,993012,ESO 383-087 (ISG 39),0.790340759,69.43456237,24867.42043,0.667434687,10.35190917,5.660167579,0.567425135,0.470727929,182.6108931,107.64989595,109.4191124,0.048955745
46753,1002001,UGCA 86,0.816559569,69.64624935,18046.31966,0.584526243,11.8766574,6.661538599,0.696321126,0.454663781,210.5654923,88.45009621,70.74912355,0.045154877
46807,996004,Draco II,0.62052373,59.75890666,24527.29777,0.649623946,8.934617214,3.570253946,0.42301472,0.469372666,132.20436485,107.64989595,109.4191124,0.047797773
46811,990025,NGC 55,0.787471657,77.62675974,52001.58194,1.049689825,10.09791914,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.09205499
46959,992016,Andromeda XXI[57],0.96710618,77.9440314,43104.06552,0.813999308,13.81881751,12.15080337,0.781839985,0.842668957,78.77336933,107.64989595,109.4191124,0.088934982
47011,991020,HIPASS J1247-77,1.030275782,74.4639039,16082.01147,0.790989186,12.17334719,7.076161196,0.67074559,0.609829833,144.8081053,107.64989595,109.4191124,0.068034289
47021,991020,Lacerta I (Andromeda XXXI),0.94212777,76.33119712,22590.67407,0.980133096,14.54968846,12.07027459,0.900781309,0.771655839,85.09065249,107.64989595,109.4191124,0.071026018
47028,1002001,NGC 147 (DDO 3),0.629996454,58.22898739,23378.26907,0.652578828,13.10119971,10.05962347,0.656319841,0.525971587,167.8389608,74.74044306,79.89577225,0.044487523
47110,993012,Andromeda V,0.991028982,91.32187794,47760.88536,0.921927873,17.49682615,13.20023445,0.971239792,1.039580915,23.90090012,107.64989595,109.4191124,0.212611469
47139,1000000,"Leo A (Leo III, DDO 69)",0.897711301,71.65595,24108.01752,0.780585629,10.60855229,8.383322104,0.822654685,0.51071627,180.1068404,110.2112384,91.12738422,0.051902963
47145,1001000,UGC 8833,0.760199671,64.38853004,17050.46609,0.724749125,13.29970781,7.479549313,0.736773513,0.630896184,150.377453,107.64989595,109.4191124,0.047256768
47179,1000000,UGCA 133 (DDO 44),0.665221773,64.36128754,17392.04256,0.684696743,11.24450272,8.322013033,0.510362506,0.514637565,202.7921671,52.63631353,47.25536562,0.048055712
47204,994009,IC 5152,0.769946243,79.87487433,21446.42296,0.5670294,14.06837929,8.49397397,0.655876427,0.62105053,189.3440746,107.64989595,109.4191124,0.057346684
47208,997002,"Holmberg II (DDO 50, UGC 4305)",0.96677253,87.6189312,125757.406,1.102700258,13.92403029,13.00908178,0.941715273,0.769878595,65.19669582,107.64989595,109.4191124,0.055121908
47290,994009,UGCA 15 (DDO 6),0.824955399,75.71506601,28660.31051,0.759062715,14.70032055,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.052420954
47385,994009,Hydrus I,0.962668468,80.76025829,38518.78592,0.749999684,13.66256925,9.548815154,0.802540845,0.660476217,105.9072387,107.64989595,109.4191124,0.080353021
47395,994009,Sextans Dwarf Sph,0.693488233,66.8383611,10766.72217,0.706759272,11.38233027,6.185972571,0.58829538,0.466935533,167.3343097,107.64989595,109.4191124,0.049547141
47460,1001000,Aquarius II,0.605476429,67.06210213,26071.20344,0.749680248,11.87519434,8.331003436,0.711495484,0.764002675,190.692345,74.62186634,39.20358129,0.046405426
47468,996004,Cassiopeia II (Andromeda XXX),0.692750092,62.7844435,24705.36096,0.512356929,12.59310942,8.947191584,0.584673108,0.522410547,198.3168823,107.64989595,109.4191124,0.050800634
47556,1002001,IC 1613 (UGC 668),0.655723855,63.33837652,24728.38057,0.554210771,10.30941901,4.187869465,0.501042695,0.381008189,204.0174718,74.7870001,38.74338646,0.042532609
47559,992016,ESO 410-G005,0.890155474,77.27123668,19914.84103,0.805712571,13.02057804,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.072950906
47568,991020,KKh 086,1.000131221,83.7996199,90227.07975,1.278470557,12.60685325,9.466297024,0.943736177,0.67800871,91.25765098,107.64989595,109.4191124,0.05842343
47572,997002,DDO 99 (UGC 6817),1.037527409,81.56086158,31061.74388,0.903550138,14.18925736,15.16307194,0.907844961,0.854095362,123.9540959,107.64989595,109.4191124,0.085813657
47598,990025,NGC 5206,0.527810628,64.44575439,27141.68602,0.560451416,10.14938134,8.420779929,0.646825423,0.502008775,177.5682564,107.64989595,109.4191124,0.051067275
47599,990025,Horologium II,0.541278814,58.52059185,16699.54278,0.555713687,6.536020811,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.051201956
47632,994009,Tucana Dwarf,0.952121447,85.45832465,80812.53446,1.195645962,15.68356464,12.21013544,0.989668012,0.904178275,66.45554999,107.64989595,109.4191124,0.15642795
47693,1000000,MB 3,1.015891526,90.48327385,75139.95092,1.148175927,14.8998171,13.52352484,1.021228926,0.839104161,85.12379411,112.7377197,119.8296496,0.172460395
47718,999000,Cetus III,0.630306219,59.10509577,32425.91466,0.703301548,13.56018478,6.354780848,0.585611477,0.619378912,132.7106313,107.64989595,109.4191124,0.045600213
47746,993012,NGC 2403,0.948859216,77.28807841,26462.48176,0.983831572,15.14278885,12.05763233,0.84337907,0.913740103,89.38403945,107.64989595,109.4191124,0.108227978
47763,997002,Andromeda XII,0.852810553,79.65657558,31312.5375,0.864823276,12.33849831,6.660341413,0.802735875,0.507719378,147.6085824,107.64989595,109.4191124,0.061280054
47801,991020,M32 (NGC 221),0.871449647,77.73629264,23812.89758,0.746571801,12.77816083,7.835214496,0.734623164,0.521302362,173.4776375,107.64989595,109.4191124,0.058574218
47810,992016,Andromeda XVIII[60],0.7774209,71.49805268,25016.35342,0.72784288,14.70032055,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.04797725
47846,992016,NGC 2366,0.749247808,68.06451017,18504.72457,0.721325731,16.1947377,12.90270217,0.654271232,0.838188728,145.1319206,107.64989595,109.4191124,0.05984037
47854,1003002,IC 4662 (ESO 102-14),0.908285921,83.04505325,32514.66701,0.946248836,15.56208537,12.71931081,0.91414028,0.825142531,115.4185564,91.35759579,84.09333104,0.054623472
47874,992016,UGC 8508 (I Zw 060),1.003407935,86.56656655,40739.63272,1.032781002,17.23395004,9.114653222,0.854500688,0.742836229,74.07003413,107.64989595,109.4191124,0.128099029
47885,990025,"Cassiopeia Dwarf (Cas dSph, Andromeda VII)",0.951549222,85.03009356,39647.2202,1.000000655,16.0007162,14.20292577,0.867767473,0.774059286,95.37779779,107.64989595,109.4191124,0.154909887
47920,993012,Segue 1,0.522525094,61.30519045,18554.3162,0.610105354,7.85522852,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.048229998
47943,993012,ESO 274-01[70],0.667876115,61.26346802,23846.68615,0.580356705,9.197052902,4.549575858,0.516233463,0.236984265,185.0003946,107.64989595,109.4191124,0.047904614
48116,990025,Andromeda II,1.063380915,93.57640375,34891.83074,0.945704923,15.45232445,13.26703582,1.013674346,0.773925813,63.93345586,107.64989595,109.4191124,0.167935205
48222,991020,Sculptor Dwarf (E351-G30),1.029207362,84.55903086,49763.07487,1.009737919,19.18784292,12.69549547,1.01751237,1.028791808,73.48568357,107.64989595,109.4191124,0.165235245
48243,1000000,Andromeda XIX[60],1.118973783,90.78622929,46445.87105,1.005725725,19.42326843,10.03245619,0.970093244,0.778296963,121.8360047,110.3583954,122.8836745,0.144690527
48248,999000,ESO 540-030 (KDG 2),0.940211917,75.2277567,22052.36098,0.619820125,15.36740464,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.06129712
48289,996004,Hydrus I,0.96098521,78.75743485,9660.436509,0.652847811,13.11818273,12.9562097,0.835643267,0.806973088,113.1232696,107.64989595,109.4191124,0.080771156
48303,997002,Horologium I,0.814072852,79.72103739,12977.78556,0.699053984,14.70032055,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.056244393
48317,997002,Antlia 2,0.939817799,92.42981281,29261.96558,0.971700794,15.2921907,9.305426721,0.863218984,0.838649589,84.5067103,107.64989595,109.4191124,0.102535462
48324,993012,Aquarius II,0.571673194,68.50534567,23365.76137,0.825493021,14.83488854,7.372664011,0.757807751,0.588010296,153.8568413,107.64989595,109.4191124,0.052217843
48336,1001000,Antlia Dwarf,0.869122819,71.08690165,24503.09027,0.778359634,14.83732733,10.60031297,0.672852369,0.767588216,129.030752,80.79021617,84.06813004,0.058236555
48375,999000,MB 3,0.999053536,89.2695627,67533.06592,1.137533379,15.98372949,11.46976437,1.016963731,0.817002633,81.78951189,107.64989595,109.4191124,0.17061659
48386,1003002,Grus I,1.07138392,86.28818294,23583.87364,0.822070954,16.30726426,11.07175107,0.76151253,0.794254156,133.9055947,112.7393597,117.6828099,0.076878288
48438,996004,Canes Venatici I Dwarf,0.930322887,79.4311985,29437.05618,0.786160785,16.01919226,13.40825708,0.871048149,0.923271842,103.7325117,107.64989595,109.4191124,0.099996
48475,997002,ESO 321-014[70],0.889404261,73.02865957,24041.49017,1.003520862,12.44008332,10.79590697,0.83059868,0.65195152,134.6605274,107.64989595,109.4191124,0.068205059
48478,1002001,MB 3,0.975696596,87.19612179,70901.57609,1.177270746,14.87513775,12.71349562,0.98666296,0.844401326,74.1582942,111.1858223,115.4194026,0.18027158
48485,999000,Ursa Major I Dwarf (UMa I dSph),0.964053786,87.03785247,25383.27324,0.830219135,14.30560767,10.38094358,0.795083134,0.64126136,127.6418208,107.64989595,109.4191124,0.060030169
48494,991020,Antlia 2,0.985393225,82.98618141,30041.17647,0.950766273,11.87416275,10.37040018,0.819568558,0.693113931,99.71684411,107.64989595,109.4191124,0.099312398
48556,993012,UGCA 92,0.859774805,74.57862367,24171.81591,0.869828975,17.12365642,10.10904138,0.935492241,0.926147869,118.1964671,107.64989595,109.4191124,0.054199424
